time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-04-25T17:21:55.438Z,61.2178,-147.555,0,1.2,ml,,,,0.61,ak,ak0245c4l8vr,2024-04-25T17:23:59.345Z,"61 km NW of Tatitlek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-04-25T17:21:34.350Z,44.8025,-111.058333333333,8.16,1.05,ml,14,156,0.03487,0.11,uu,uu80067436,2024-04-25T18:23:23.740Z,"11 km ENE of Hebgen Lake Estates, Montana",earthquake,0.48,0.81,0.206262227821605,3,reviewed,uu,uu
2024-04-25T17:19:40.650Z,44.7991666666667,-111.060833333333,8.66,1.7,ml,16,133,0.03265,0.14,uu,uu80067431,2024-04-25T19:00:43.740Z,"10 km ENE of Hebgen Lake Estates, Montana",earthquake,0.43,0.72,0.109032043328762,5,reviewed,uu,uu
2024-04-25T17:17:34.527Z,62.4187,-147.8916,25.9,1.6,ml,,,,0.71,ak,ak0245c4kcek,2024-04-25T17:19:07.996Z,"65 km NW of Eureka Roadhouse, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-25T17:15:46.450Z,44.8015,-111.053166666667,7.78,1.24,ml,15,156,0.03834,0.16,uu,uu80067426,2024-04-25T18:55:14.310Z,"11 km ENE of Hebgen Lake Estates, Montana",earthquake,0.55,0.58,0.333722663955481,3,reviewed,uu,uu
2024-04-25T17:14:15.510Z,32.9228333,-115.5278333,9.76,2.2,ml,29,77,0.03491,0.18,ci,ci40558199,2024-04-26T22:08:03.469Z,"6 km S of Brawley, CA",earthquake,0.29,0.51,0.256,25,reviewed,ci,ci
2024-04-25T17:13:17.720Z,32.0936667,-117.4458333,5.63,2.61,ml,13,255,0.3619,0.18,ci,ci40558191,2024-04-26T21:57:23.410Z,"47 km SW of Rosarito, B.C., MX",earthquake,0.81,31.61,0.189,23,reviewed,ci,ci
2024-04-25T17:05:51.600Z,40.404,-121.1686667,6.91,2.37,md,34,44,0.1571,0.15,nc,nc74040881,2024-04-29T19:23:08.032Z,"12 km NNE of Chester, CA",earthquake,0.24,1.61,0.228,48,reviewed,nc,nc
2024-04-25T17:04:20.579Z,61.5356,-146.6459,25.4,2,ml,,,,0.57,ak,ak0245c4hj0p,2024-04-25T17:06:07.642Z,"47 km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-25T16:48:00.030Z,51.5757,16.1176,10,4.1,mb,30,143,1.234,0.81,us,us6000mtsn,2024-04-26T15:26:38.215Z,"4 km SW of Grębocice, Poland",earthquake,6.4,1.961,0.166,10,reviewed,us,us
2024-04-25T16:44:08.021Z,31.969,-103.324,6.7664,2,ml,17,79,0,0.2,tx,tx2024idjz,2024-04-25T17:20:18.066Z,"20 km SW of Jal, New Mexico",earthquake,0.6700886202823694,0.509182384458009,0.3,13,reviewed,tx,tx
2024-04-25T16:41:14.059Z,59.9038,-140.2445,9.3,1.5,ml,,,,1.03,ak,ak0245c440el,2024-04-25T16:43:32.466Z,"49 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-25T16:38:45.440Z,38.8226662,-122.8428345,2.02,1.02,md,20,102,0.006113,0.03,nc,nc74040871,2024-04-25T16:40:17.984Z,"9 km NW of The Geysers, CA",earthquake,0.22,0.42,0.29,21,automatic,nc,nc
2024-04-25T16:37:53.284Z,61.6672,-150.0324,30.7,1.4,ml,,,,0.54,ak,ak0245c438kg,2024-04-25T16:39:31.643Z,"8 km S of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-25T16:35:53.220Z,32.986,-115.544,10.74,1.75,ml,21,54,0.06108,0.24,ci,ci40558159,2024-04-26T21:52:55.445Z,"2 km WNW of Brawley, CA",earthquake,0.35,0.7,0.185,21,reviewed,ci,ci
2024-04-25T16:35:23.463Z,60.2091,-141.2225,19.2,1.1,ml,,,,0.3,ak,ak0245c42qu2,2024-04-25T16:36:41.469Z,"111 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-25T16:07:25.570Z,46.7763333333333,-112.607166666667,3.26,1.15,ml,13,64,0.1323,0.13,mb,mb90048058,2024-04-25T17:03:27.910Z,"19 km N of Avon, Montana",earthquake,0.36,0.97,0.0910820712187199,7,reviewed,mb,mb
2024-04-25T16:02:45.362Z,64.9012,-149.1776,20.3,2.5,ml,,,,0.28,ak,ak0245c3vpw8,2024-04-25T17:58:09.040Z,"28 km SSE of Minto, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-25T16:00:58.608Z,62.168,-152.0898,110.6,1.5,ml,,,,0.42,ak,ak0245c3vbhg,2024-04-25T16:03:12.975Z,"41 km WNW of Skwentna, Alaska",earthquake,,1,,,automatic,ak,ak
2024-04-25T15:50:23.700Z,45.3235,-121.7235,0.14,1.8900000000000001,ml,16,103,0.01534,0.06,uw,uw61999741,2024-04-25T17:13:15.900Z,"3 km NE of Government Camp, Oregon",earthquake,0.18,0.24,0.2883112366962567,11,reviewed,uw,uw
2024-04-25T15:46:07.330Z,19.3931674957275,-155.276840209961,0.860000014305115,1.8,ml,16,66,0.003728,0.129999995,hv,hv74185497,2024-04-25T15:48:46.380Z,"7 km SW of Volcano, Hawaii",earthquake,0.2,0.159999996,0.22,4,automatic,hv,hv
2024-04-25T15:30:03.155Z,57.5948,-153.4729,18.4,3.2,ml,,,,0.33,ak,ak0245c3g78y,2024-04-25T16:07:37.040Z,"30 km E of Larsen Bay, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-04-25T15:29:15.573Z,62.9466,-151.2901,98.3,1.1,ml,,,,0.85,ak,ak0245c3g0ag,2024-04-25T15:31:33.194Z,"56 km NNW of Petersville, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-04-25T15:17:59.910Z,19.1393337249756,-155.457992553711,30.4899997711182,2.26999998,md,49,170,0.01646,0.159999996,hv,hv74185462,2024-04-25T15:19:39.400Z,"7 km SSE of Pāhala, Hawaii",earthquake,0.53,0.75,0.180000007,16,automatic,hv,hv
2024-04-25T15:17:02.484Z,45.6701,-111.9446,4.564,2.3,ml,34,44,0.174,0.33,us,us6000mtpw,2024-04-25T18:02:40.040Z,"4 km WNW of Pony, Montana",earthquake,0.81,5.544,0.055,44,reviewed,us,us
2024-04-25T15:13:34.500Z,32.004,-103.807,7.8943,1.6,ml,25,60,0,0.3,tx,tx2024idgz,2024-04-25T17:48:30.266Z,"34 km SE of Malaga, New Mexico",earthquake,1.0366493321232784,0.6647088145371745,0.3,18,reviewed,tx,tx
2024-04-25T15:13:14.491Z,61.3724,-146.6043,25.1,2.6,ml,,,,0.43,ak,ak0245c3cks9,2024-04-25T18:06:08.040Z,"30 km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-25T15:04:26.375Z,59.0628,-152.158,33.9,2,ml,,,,0.5,ak,ak0245c3ao99,2024-04-25T15:06:57.286Z,"35 km SSW of Nanwalek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-04-25T14:41:00.068Z,31.961,-103.337,6.0999,2.3,ml,18,76,0,0.2,tx,tx2024idfy,2024-04-25T18:04:19.399Z,"21 km SW of Jal, New Mexico",earthquake,0.8868365004186078,0.6790481106941897,0.3,12,reviewed,tx,tx
2024-04-25T14:40:53.230Z,33.2328333,-116.7388333,10.97,1.21,ml,45,37,0.01699,0.17,ci,ci40558047,2024-04-29T22:34:18.890Z,"2 km ESE of Lake Henshaw, CA",earthquake,0.17,0.31,0.167,26,reviewed,ci,ci
2024-04-25T14:40:40.234Z,31.964,-103.357,7.8943,2,ml,18,64,0,0.2,tx,tx2024idfw,2024-04-30T19:06:50.082Z,"22 km SW of Jal, New Mexico",earthquake,1.092012579717077,0.8594531276397103,0.2,12,reviewed,tx,tx
2024-04-25T14:40:09.640Z,38.8334999,-122.8085022,2.2,1.03,md,18,54,0.01016,0.02,nc,nc74040811,2024-04-25T14:48:57.665Z,"8 km W of Cobb, CA",earthquake,0.24,0.44,0.16,19,automatic,nc,nc
2024-04-25T14:29:58.511Z,60.1728,-140.6818,0,1.6,ml,,,,0.62,ak,ak0245c2uo17,2024-04-25T14:31:55.613Z,"87 km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-25T14:08:56.649Z,61.1898,-147.6581,17.3,1.2,ml,,,,0.87,ak,ak0245c2q5uo,2024-04-25T14:10:39.899Z,"64 km NW of Tatitlek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-25T13:57:49.850Z,36.1331667,-120.2098333,10.14,1.65,md,32,139,0.03561,0.1,nc,nc74040791,2024-04-29T19:15:06.736Z,"12 km SW of Huron, CA",earthquake,0.44,0.29,0.238,34,reviewed,nc,nc
2024-04-25T13:57:30.330Z,51.7738333333333,-177.459666666667,-1.77,1.74,ml,6,172,0.14,0.17,av,av93103916,2024-04-26T04:13:37.460Z,"58 km WSW of Adak, Alaska",earthquake,1.12,0.78,0.140577177683004,6,reviewed,av,av
2024-04-25T13:57:20.619Z,60.4051,-143.5254,8.4,1.4,ml,,,,1.18,ak,ak0245c2f5jx,2024-04-25T14:00:15.736Z,"119 km SSW of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-25T13:54:24.102Z,57.516,-154.6404,45.3,2.4,ml,,,,0.52,ak,ak0245c2eioa,2024-04-25T14:55:34.040Z,"12 km WSW of Karluk, Alaska",earthquake,,2.9,,,automatic,ak,ak
2024-04-25T13:51:15.470Z,33.6738333,-116.7208333,15.4,1,ml,16,85,0.03765,0.12,ci,ci37649404,2024-04-26T21:43:10.178Z,"7 km S of Idyllwild, CA",earthquake,0.25,0.48,0.105,20,reviewed,ci,ci
2024-04-25T13:48:02.515Z,31.967,-103.336,7.9968,1.9,ml,20,76,0,0.2,tx,tx2024idef,2024-04-25T18:33:05.592Z,"21 km SW of Jal, New Mexico",earthquake,0.8038880028646771,0.8027367532127694,0.2,16,reviewed,tx,tx
2024-04-25T13:44:56.232Z,59.4738,-150.7255,31.5,3.5,ml,,,,0.6,ak,ak0245c2cg04,2024-04-25T16:17:31.409Z,"31 km ESE of Halibut Cove, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-25T13:40:54.628Z,31.969,-103.327,7.1252,1.8,ml,18,66,0,0.2,tx,tx2024iddx,2024-04-25T19:29:53.032Z,"20 km SW of Jal, New Mexico",earthquake,0.8369166218920666,0.8489277898996938,0.3,13,reviewed,tx,tx
2024-04-25T13:23:46.106Z,31.967,-103.327,7.7917,2.8,ml,26,79,0,0.2,tx,tx2024iddj,2024-04-25T19:44:43.122Z,"20 km SW of Jal, New Mexico",earthquake,1.0361459931721302,1.2017194862830152,0.3,21,reviewed,tx,tx
2024-04-25T13:06:37.660Z,40.7185,-74.769,7.952,1,ml,5,257,0.017,0.16,us,us6000mtpt,2024-04-25T15:11:27.040Z,"5 km E of Califon, New Jersey",earthquake,3.02,3.94,0.128,8,reviewed,us,us
2024-04-25T13:04:36.432Z,44.3637,-116.1247,10,3.1,ml,16,61,0.346,0.43,us,us6000mtp2,2024-04-25T21:29:43.449Z,"7 km NNW of Smiths Ferry, Idaho",earthquake,1.41,2.003,0.041,80,reviewed,us,us
2024-04-25T12:56:36.741Z,63.5427,-153.7851,13.2,1.6,ml,,,,0.77,ak,ak0245c1tjh6,2024-04-25T12:58:53.638Z,"66 km NNE of Nikolai, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-25T12:53:12.190Z,44.8008333333333,-111.0615,7.99,1.07,ml,13,153,0.03238,0.13,uu,uu80067396,2024-04-25T13:19:39.470Z,"10 km ENE of Hebgen Lake Estates, Montana",earthquake,0.41,0.45,0.356452534245002,3,reviewed,uu,uu
2024-04-25T12:49:41.930Z,51.7926666666667,-177.495333333333,1.85,1.57,ml,6,162,0.1646,0.22,av,av93004284,2024-04-26T04:25:03.260Z,"60 km W of Adak, Alaska",earthquake,1.27,2.25,0.226979939700227,6,reviewed,av,av
2024-04-25T12:46:55.160Z,36.2211667,-120.785,5.12,0.99,md,21,144,0.01416,0.07,nc,nc74040776,2024-04-29T19:08:35.853Z,"23 km ENE of San Lucas, CA",earthquake,0.3,0.25,0.127,15,reviewed,nc,nc
2024-04-25T12:46:44.064Z,58.3849,-152.246,34.3,1.9,ml,,,,0.4,ak,ak0245c1revq,2024-04-25T12:48:40.781Z,"53 km NE of Aleneva, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-25T12:39:48.581Z,64.4957,-146.9077,7.8,2.2,ml,,,,0.4,ak,ak0245c1px7u,2024-04-26T11:36:17.040Z,"3 km S of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-25T11:50:25.070Z,-58.6554,-25.2178,38.32,4.9,mb,36,92,7.622,0.57,us,us6000mtnw,2024-04-25T12:33:48.040Z,"South Sandwich Islands region",earthquake,10.9,5.286,0.106,28,reviewed,us,us
2024-04-25T11:50:15.090Z,31.608,-104.524,8.3557,1.9,ml,20,81,0.1,0.2,tx,tx2024idaf,2024-04-25T20:05:18.392Z,"64 km SSW of Whites City, New Mexico",earthquake,1.1135251387012277,1.0204565438587885,0.2,16,reviewed,tx,tx
2024-04-25T11:49:22.974Z,31.619,-104.518,8.2019,1.5,ml,18,79,0.1,0.2,tx,tx2024idag,2024-04-25T20:24:18.522Z,"63 km SSW of Whites City, New Mexico",earthquake,1.2181959766837154,0.8285590612451255,0.1,12,reviewed,tx,tx
2024-04-25T11:30:49.230Z,44.3798333333333,-116.063833333333,5.17,1.65,ml,9,103,0.07875,0.12,mb,mb90048038,2024-04-25T15:04:12.910Z,"8 km NNE of Smiths Ferry, Idaho",earthquake,0.56,1.16,0.273923454260068,8,reviewed,mb,mb
2024-04-25T11:27:42.420Z,33.9801667,-117.1655,14.89,1.51,ml,67,25,0.03326,0.18,ci,ci40557839,2024-04-25T20:11:30.500Z,"8 km NE of Moreno Valley, CA",earthquake,0.16,0.31,0.238,21,reviewed,ci,ci
2024-04-25T11:26:17.823Z,58.9377,-154.4153,124.1,1.4,ml,,,,0.1,ak,ak0245c11mxi,2024-04-25T11:28:07.463Z,"59 km SSE of Kokhanok, Alaska",earthquake,,1.4,,,automatic,ak,ak
2024-04-25T11:24:48.770Z,33.9815,-117.1648333,14.6,1.1,ml,52,45,0.03467,0.17,ci,ci40557831,2024-04-25T19:56:24.080Z,"8 km S of Redlands, CA",earthquake,0.17,0.35,0.221,16,reviewed,ci,ci
2024-04-25T11:24:39.406Z,59.427,-136.5047,11.6,1.4,ml,,,,0.8,ak,ak0245c1195w,2024-04-25T11:26:50.869Z,"26 km WSW of Mosquito Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-25T11:22:53.270Z,19.385,-155.242666666667,1.7,1.7,ml,24,68,0.008175,0.09,hv,hv74185242,2024-04-25T18:20:11.380Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.16,0.159655469437292,11,reviewed,hv,hv
2024-04-25T11:14:00.630Z,35.55533333,-96.7405,5,2.59,ml,89,46,0.01979611533,0.2,ok,ok2024iczc,2024-04-26T09:23:36.487Z,"9 km NNW of Prague, Oklahoma",earthquake,,0.3,0.26,39,reviewed,ok,ok
2024-04-25T11:04:59.080Z,19.3775,-155.506166666667,7.64,1.7,md,36,42,0.04652,0.12,hv,hv74185217,2024-04-25T20:58:25.800Z,"19 km N of Pāhala, Hawaii",earthquake,0.31,0.65,0.115585655886439,19,reviewed,hv,hv
2024-04-25T11:03:02.513Z,-9.3313,107.8318,17.856,4.7,mb,29,104,1.865,0.56,us,us6000mtnh,2024-04-25T12:08:02.040Z,"219 km S of Kawalu, Indonesia",earthquake,6.15,5.098,0.123,20,reviewed,us,us
2024-04-25T10:55:18.600Z,38.8274994,-122.8113327,1.06,1.08,md,14,75,0.004215,0.03,nc,nc74040756,2024-04-25T10:56:55.271Z,"7 km NW of The Geysers, CA",earthquake,0.25,0.65,0.14,14,automatic,nc,nc
2024-04-25T10:54:24.690Z,18.0841666666667,-66.7865,12.13,2.07,md,6,163,0.1357,0.19,pr,pr71446548,2024-04-25T11:12:07.230Z,"4 km WNW of Santo Domingo, Puerto Rico",earthquake,3.28,3.71,0.132676461221084,3,reviewed,pr,pr
2024-04-25T10:51:01.210Z,31.606,-103.973,8.83,1.6,ml,22,46,0,0.1,tx,tx2024icyi,2024-04-25T20:34:40.608Z,"36 km NNW of Toyah, Texas",earthquake,0.4768641474317395,0.4440190419948029,0.2,17,reviewed,tx,tx
2024-04-25T10:44:25.350Z,32.0288333,-116.197,12.6,1.76,ml,20,123,0.2129,0.23,ci,ci40557799,2024-04-25T19:42:33.187Z,"44 km ENE of Ensenada, B.C., MX",earthquake,0.44,1.41,0.181,16,reviewed,ci,ci
2024-04-25T10:42:24.880Z,19.388,-155.278833333333,1.5,1.64,ml,27,48,0.003087,0.09,hv,hv74185202,2024-04-25T18:14:35.740Z,"7 km SW of Volcano, Hawaii",earthquake,0.19,0.16,0.17095590999558,11,reviewed,hv,hv
2024-04-25T10:25:48.710Z,44.3133333333333,-115.0605,6.66,2.02,ml,16,69,0.2579,0.22,mb,mb90048008,2024-04-25T14:26:42.590Z,"14 km NW of Stanley, Idaho",earthquake,0.56,1.32,0.23829048580534,21,reviewed,mb,mb
2024-04-25T10:20:53.447Z,31.968,-103.336,7.9968,2.2,ml,29,65,0,0.2,tx,tx2024icxi,2024-04-25T20:50:03.546Z,"20 km SW of Jal, New Mexico",earthquake,0.6161878457098445,0.7038856959468716,0.2,21,reviewed,tx,tx
2024-04-25T10:07:16.080Z,37.4116667,-121.3158333,1.18,1.51,md,21,194,0.03693,0.12,nc,nc74040731,2024-04-26T20:27:54.983Z,"18 km WSW of Patterson, CA",earthquake,0.47,0.62,0.263,26,reviewed,nc,nc
2024-04-25T10:05:12.480Z,33.306,-116.2441667,6.39,1.15,ml,50,38,0.07849,0.22,ci,ci40557783,2024-04-25T19:38:16.080Z,"13 km ENE of Borrego Springs, CA",earthquake,0.23,0.79,0.155,17,reviewed,ci,ci
2024-04-25T10:03:09.620Z,17.8953333333333,-67.1345,7.09,2.23,md,3,301,0.113,0.05,pr,pr71446538,2024-04-25T10:25:55.320Z,"10 km SSE of Pole Ojea, Puerto Rico",earthquake,1.37,1.06,0.0171657565883823,2,reviewed,pr,pr
2024-04-25T09:57:00.940Z,45.439166666666665,-122.82016666666667,26,1.86,ml,41,51,0.03886,0.15,uw,uw61999691,2024-04-25T17:21:45.932Z,"3 km WNW of Tigard, Oregon",earthquake,0.2,0.4,0.15792062280576258,32,reviewed,uw,uw
2024-04-25T09:55:31.494Z,60.7075,-151.7755,72.2,1.1,ml,,,,0.18,ak,ak0245c010jh,2024-04-25T09:57:31.961Z,"26 km W of Nikiski, Alaska",earthquake,,1.5,,,automatic,ak,ak
2024-04-25T09:48:35.530Z,37.101,-121.873,4.08,1.55,md,53,32,0.003445,0.12,nc,nc74040726,2024-04-29T19:04:55.469Z,"7 km N of Day Valley, CA",earthquake,0.13,0.24,0.24,53,reviewed,nc,nc
2024-04-25T09:47:52.830Z,19.2538333333333,-155.397166666667,31.89,2.55,ml,49,102,0.01625,0.12,hv,hv74185152,2024-04-26T21:44:09.230Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.41,0.5,0.255412367398727,9,reviewed,hv,hv
2024-04-25T09:36:25.700Z,38.815834,-122.814003,2.95,1.08,md,21,47,0.00815,0.02,nc,nc74040711,2024-04-25T09:37:59.413Z,"7 km NW of The Geysers, CA",earthquake,0.25,0.51,0.14,21,automatic,nc,nc
2024-04-25T09:30:36.730Z,63.1795,-150.4451,120.5,1.6,ml,,,,0.26,ak,ak0245bzvo1l,2024-04-25T09:32:43.625Z,"75 km ESE of Denali National Park, Alaska",earthquake,,1,,,automatic,ak,ak
2024-04-25T09:26:21.290Z,19.0913333333333,-66.4576666666667,20.03,3.22,md,18,263,0.6147,0.13,pr,pr71446533,2024-04-25T10:01:49.540Z,"69 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.59,13.78,0.0582318617500617,11,reviewed,pr,pr
2024-04-25T09:24:44.986Z,41.3015,78.4633,10,4.4,mb,33,110,0.577,1.22,us,us6000mtn4,2024-04-25T10:09:16.040Z,"121 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,2.73,1.7,0.126,18,reviewed,us,us
2024-04-25T09:15:33.070Z,19.1459999084473,-155.487670898438,33.1500015258789,2.41,ml,56,157,0.02591,0.140000001,hv,hv74185127,2024-04-26T05:54:46.040Z,"6 km S of Pāhala, Hawaii",earthquake,0.44,0.600000024,0.25,20,automatic,hv,hv
2024-04-25T09:12:54.720Z,17.935,-67.0968333333333,7.02,2.49,md,7,272,0.06067,0.13,pr,pr71446518,2024-04-25T09:25:23.020Z,"6 km SW of La Parguera, Puerto Rico",earthquake,0.95,0.23,0.0603724432246857,4,reviewed,pr,pr
2024-04-25T09:11:18.049Z,31.965,-103.341,9.7913,2.1,ml,32,75,0,0.3,tx,tx2024icvb,2024-04-25T10:35:19.761Z,"21 km SW of Jal, New Mexico",earthquake,1.1735997384265837,0.8365128354778867,0.2,24,reviewed,tx,tx
2024-04-25T09:09:03.048Z,14.5582,146.8974,10,5.1,mb,62,71,1.263,1.05,us,us6000mtmz,2024-04-30T09:19:13.546Z,"142 km ESE of Saipan, Northern Mariana Islands",earthquake,8.12,1.874,0.052,120,reviewed,us,us
2024-04-25T09:07:29.066Z,37.3017,-104.5033,4.45,2.4,ml,14,64,0.179,0.54,us,us6000mtmx,2024-04-25T09:20:36.040Z,"9 km NNW of El Moro, Colorado",earthquake,1.57,2.147,0.128,8,reviewed,us,us
2024-04-25T08:54:51.115Z,-3.441,128.4584,45.82,4.9,mb,54,50,1.799,1.03,us,us6000mtmv,2024-04-25T12:30:44.040Z,"41 km NE of Ambon, Indonesia",earthquake,5.81,6.409,0.092,39,reviewed,us,us
2024-04-25T08:53:37.724Z,57.5041,-154.6356,42.9,2.5,ml,,,,0.49,ak,ak0245bzf5zg,2024-04-27T04:29:15.040Z,"12 km SW of Karluk, Alaska",earthquake,,3.7,,,automatic,ak,ak
2024-04-25T08:49:23.511Z,31.973,-103.328,8.1506,2.5,ml,25,87,0,0.2,tx,tx2024icui,2024-04-27T04:31:18.040Z,"20 km SW of Jal, New Mexico",earthquake,0.8743966019144195,1.0566859786979794,0.1,13,reviewed,tx,tx
2024-04-25T08:46:03.830Z,18.9598333333333,-64.8386666666667,7.68,3.28,md,6,271,0.5753,0.58,pr,pr71446508,2024-04-25T09:04:19.150Z,"69 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,8.04,7.63,0.0472022900861635,4,reviewed,pr,pr
2024-04-25T08:43:49.430Z,19.207,-155.368833333333,32.53,2,md,45,171,0.04068,0.11,hv,hv74185062,2024-04-25T18:05:49.710Z,"11 km E of Pāhala, Hawaii",earthquake,0.59,0.54,0.209463737155274,21,reviewed,hv,hv
2024-04-25T08:33:32.470Z,39.2653333,-123.2523333,6.51,1.32,md,20,50,0.05799,0.07,nc,nc74040696,2024-04-29T19:01:34.646Z,"4 km W of Redwood Valley, CA",earthquake,0.19,0.54,0.193,20,reviewed,nc,nc
2024-04-25T08:20:59.380Z,60.6983,-152.2107,89.8,1.1,ml,,,,0.56,ak,ak0245bz850y,2024-04-25T08:23:18.083Z,"49 km W of Salamatof, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-04-25T08:16:58.530Z,33.4653333,-116.5816667,10.1,1.53,ml,79,23,0.03483,0.19,ci,ci40557743,2024-04-25T13:50:54.660Z,"13 km SE of Anza, CA",earthquake,0.13,0.28,0.142,27,reviewed,ci,ci
2024-04-25T08:16:56.199Z,58.4534,-152.7414,45.3,2.6,ml,,,,0.4,ak,ak0245bz79wz,2024-04-27T04:33:42.040Z,"44 km NNE of Aleneva, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-04-25T08:13:49.682Z,59.9814,-151.8819,54,1.1,ml,,,,0.39,ak,ak0245bz6m9k,2024-04-25T08:15:49.310Z,"9 km WNW of Happy Valley, Alaska",earthquake,,2,,,automatic,ak,ak
2024-04-25T07:50:56.259Z,31.969,-103.325,6.9458,1.8,ml,14,79,0,0.1,tx,tx2024icsk,2024-04-25T21:09:14.496Z,"20 km SW of Jal, New Mexico",earthquake,0.8280258389718681,0.5973736935946389,0.3,11,reviewed,tx,tx
2024-04-25T07:34:20.110Z,31.617,-104.52,7.4329,1.6,ml,21,79,0.1,0.2,tx,tx2024icrv,2024-04-25T21:19:09.394Z,"63 km SSW of Whites City, New Mexico",earthquake,1.2025667161522007,0.8148270376363195,0.2,17,reviewed,tx,tx
2024-04-25T07:33:13.643Z,6.2251,95.5805,212.952,4.6,mb,27,209,1.682,0.76,us,us6000mtmg,2024-04-25T08:10:26.040Z,"47 km NE of Sabang, Indonesia",earthquake,11.76,8.911,0.136,16,reviewed,us,us
2024-04-25T07:29:13.320Z,44.8066666666667,-111.065166666667,7.9,1.02,ml,15,158,0.03124,0.1,uu,uu80067381,2024-04-25T13:17:47.790Z,"10 km ENE of Hebgen Lake Estates, Montana",earthquake,0.46,0.61,0.382483581321938,3,reviewed,uu,uu
2024-04-25T07:27:06.313Z,61.0037,-148.0971,5.2,1.4,ml,,,,0.98,ak,ak0245byo3h9,2024-04-25T07:29:56.690Z,"40 km NE of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-25T07:21:42.020Z,19.3921666666667,-155.2775,1.69,2.51,ml,44,47,0.004837,0.11,hv,hv74184972,2024-04-25T07:41:01.310Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.220679460421454,20,reviewed,hv,hv
2024-04-25T07:18:35.730Z,17.9838333333333,-66.8903333333333,9.82,2.85,md,12,108,0.01369,0.16,pr,pr71446488,2024-04-25T07:44:08.230Z,"0 km N of Maria Antonia, Puerto Rico",earthquake,0.81,0.52,0.273816364693989,6,reviewed,pr,pr
2024-04-25T07:17:24.060Z,17.9153333333333,-66.8881666666667,8.75,2.26,md,5,272,0.05981,0.08,pr,pr71446493,2024-04-25T07:59:02.550Z,"6 km SSE of Guánica, Puerto Rico",earthquake,0.82,1.14,0.13916618556399,4,reviewed,pr,pr
2024-04-25T07:10:40.310Z,19.1411666870117,-155.356826782227,26.8400001525879,1.78999996,md,28,224,0.1005,0.300000012,hv,hv74184952,2024-04-25T07:13:20.600Z,"14 km ESE of Pāhala, Hawaii",earthquake,1.33,1.42999995,0.0900000036,3,automatic,hv,hv
2024-04-25T06:54:07.223Z,31.971,-103.324,6.8604,2.2,ml,15,71,0.1,0.3,tx,tx2024icqn,2024-04-26T18:49:26.735Z,"20 km SW of Jal, New Mexico",earthquake,1.2149592114561074,1.7478243108422313,0.2,11,reviewed,tx,tx
2024-04-25T06:48:29.890Z,33.9706667,-117.1665,15.86,1.47,ml,64,30,0.02381,0.18,ci,ci40557727,2024-04-25T18:47:56.440Z,"8 km NE of Moreno Valley, CA",earthquake,0.18,0.39,0.181,18,reviewed,ci,ci
2024-04-25T06:26:45.960Z,31.96,-103.33,5.835,2,ml,13,79,0,0.2,tx,tx2024icpq,2024-04-26T18:15:01.438Z,"21 km SW of Jal, New Mexico",earthquake,1.3173303610658074,1.178599446653304,0.2,8,reviewed,tx,tx
2024-04-25T06:04:04.840Z,37.35,-118.3821667,10,1.49,md,18,120,0.08749,0.08,nc,nc74040666,2024-04-26T20:20:24.134Z,"2 km SE of Bishop, CA",earthquake,0.3,0.65,0.147,18,reviewed,nc,nc
